id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
2156,Netherlands,Meppel,Europe,"Local Internet Exchange Netherlands",https://locix.online/netherland.html,Active,20190900,,52.71164,6.12895,57,206178628,130481310,51982600,50.000000,No,2026-08-25,10,254,11,113,257,88,https://locix.online/netherland.html,No,,337
2157,Romania,Bucharest,Europe,"Romania Internet eXchange Point",https://www.ix.ro/,Active,20180000,,44.50000,26.13000,3,0,0,0,0.000000,No,0000-00-00,5,649,6,319,839,240,https://www.ix.ro/membri,No,,337
2158,Indonesia,Denpasar,Asia-Pacific,"cloudXchange Denpasar",https://cloudxchange.id/,Active,20190000,,-8.67251,115.15423,50,6770000,3700000,1000000,0.000000,No,2026-08-25,18,485,15,76,281,113,https://cloudxchange.id/participants,No,,190
2160,Romania,Bucharest,Europe,"Romania Commercial Internet Exchange",https://roix.net,Active,20200000,,44.50000,26.13000,11,0,0,0,0.000000,No,0000-00-00,5,649,5,262,626,240,https://roix.net/locations/bucuresti.html,No,,337
2161,Ukraine,Ivano-Frankivsk,Europe,"IVANO-FRANKIVSK INTERNET EXCHANGE",http://ix.if.ua/en/about-project/,Active,20200000,,48.92010,24.70890,8,0,0,0,0.000000,No,0000-00-00,10,649,11,282,694,240,,No,,337
2162,Canada,Vancouver,"North America","CloudSingularity Internet Exchange",https://cloudsingularity.exchange/,Active,20200000,275713,49.18000,-123.17000,18,206178628,130481310,51982600,50.000000,Yes,2026-08-25,6,254,12,77,485,38,https://portal.cloudsingularity.exchange/customer/details,No,YVR2,157
2163,Ukraine,Mariupol,Europe,"Meshroom IXP",http://ix.meshroom.net/,Active,,,47.12269,37.51175,7,0,0,0,0.000000,No,0000-00-00,10,649,14,290,726,240,http://ix.meshroom.net/#members,No,,337
2165,Indonesia,Denpasar,Asia-Pacific,"Bali Internet eXchange",https://www.iix.net.id/,Active,0,,-8.67251,115.15423,37,124980,5661,1154,0.000000,No,2026-08-25,20,606,19,88,340,126,https://bgp.he.net/exchange/IIX-Bali,No,,190
2166,Indonesia,Bandung,Asia-Pacific,IIX-Jabar,https://www.iix.net.id,Active,0,,-6.90344,107.57312,39,305582,136496,53873,0.000000,No,2026-08-25,19,594,17,83,326,123,,No,,190
2167,Indonesia,"Bandar Lampung",Asia-Pacific,IIX-Lampung,http://lampung.apjii.or.id,Active,,,-5.44790,105.26530,18,12600000000,7200000000,3400000000,0.000000,No,0000-00-00,3,9,22,112,485,5,https://lampung.apjii.or.id/anggota-apjii,No,,190
2168,Netherlands,Amsterdam,Europe,"Neutral Internet Exchange 2",https://www.nl-ix.net,Active,,,52.30000,4.77000,19,0,0,0,0.000000,No,0000-00-00,15,649,17,203,476,240,,No,,337
2169,"United States",Ashburn,"North America","Digital Realty Ashburn Internet Exchange",https://ix.digitalrealty.com/,Active,20190121,,39.02000,-77.46000,16,0,0,0,0.000000,No,0000-00-00,78,649,68,83,517,96,https://ix.digitalrealty.com/,No,,157
2170,"United States",Ashburn,"North America","Gig IX Ashburn",https://gigix.org,Active,20190000,,39.02000,-77.46000,6,0,0,0,0.000000,No,0000-00-00,78,649,100,120,756,96,https://gigix.org/peers.html,No,,157
2171,Kazakhstan,Astana,Europe,"Kazakhstan Government Internet Exchange Astana",https://sts.kz/en,Active,20180600,,51.14761,71.19920,13,74000000,63000000,20000000,0.000000,No,2022-02-28,2,333,2,246,578,122,https://www.peeringdb.com/ix/2250,No,,337
2172,"United States",Atlanta,"North America","Community IX - Atlanta",http://www.communityix.org,Active,20190000,,33.86000,-84.40000,101,2936135446,1810297801,914761117,0.000000,No,2026-08-25,5,68,20,23,159,5,https://atl.communityix.org/customer/details,No,,157
2173,"United States",Baltimore,"North America","DACS-IX East",https://www.dacs-ix.com/,Active,20190900,307047,39.30000,-76.62000,12,0,0,0,0.000000,Yes,0000-00-00,78,649,77,94,603,96,https://www.dacs-ix.com/east,No,BWI2,157
2174,Thailand,Bangkok,Asia-Pacific,"Thai-IX Bangkok by CS Loxinfo",https://www.cslthai-ix.net/,Active,,,13.92000,100.60000,34,72690000,45550000,22080000,0.000000,No,2026-08-25,6,335,6,91,350,78,http://49.230.34.62/customer/details,No,,190
2175,Malaysia,"Kuala Lumpur",Asia-Pacific,"Thai-IX Malaysia by CS Loxinfo",https://www.cslthai-ix.net,Active,,,3.13000,101.70000,13,0,0,0,0.000000,No,0000-00-00,3,649,3,131,578,130,https://www.cslthai-ix.net/members/,No,,190
2176,Singapore,Singapore,Asia-Pacific,"Thai-IX Singapore by CS Loxinfo",https://www.cslthai-ix.net,Active,,,1.37000,103.98000,17,0,0,0,0.000000,No,0000-00-00,7,649,8,114,504,130,https://www.cslthai-ix.net/members/,No,,190
2177,Russia,Barnaul,Europe,SFO-IX,https://sfo-ix.ru/,Active,,,53.34970,83.78360,113,390000000,286000000,108000000,0.000000,No,0000-00-00,7,201,8,67,143,68,https://sfo-ix.ru/uchastniki.html,No,,337
2181,Germany,Bremen,Europe,"Central Internet Exchange",http://www.centralix.net/,Active,20151100,,53.07930,8.80170,3,0,0,0,0.000000,No,0000-00-00,21,649,32,319,839,240,https://www.peeringdb.com/ix/1151,No,,337
2183,"United States",Charlotte,"North America","Ninja-IX Charlotte",http://www.charlotte-ix.net,Active,20181000,,35.19428,-80.82665,4,8,6,5,0.000000,No,2026-08-25,76,647,116,137,808,94,https://www.peeringdb.com/ix/2317,No,,157
2184,"United States",Honolulu,"North America","Ninja-IX Aloha",http://www.aloha-ix.net,Active,20161000,,21.30000,-157.83000,3,0,0,0,0.000000,No,0000-00-00,78,649,123,145,839,96,http://www.aloha-ix.net/participants.html,No,,157
2185,"United States",Dallas,"North America","Ninja-IX Dallas",http://www.dallas-ix.net/,Active,20181000,,32.77000,-96.77000,9,1836100,317634,142572,50.000000,No,2026-08-25,64,549,86,104,671,78,https://www.peeringdb.com/ix/2318,No,,157
2186,"United States",Houston,"North America","Ninja-IX Houston",http://www.houston-ix.net/,Active,20170700,,29.75000,-95.35000,3,0,0,0,0.000000,No,2026-08-25,78,649,123,145,839,96,https://www.peeringdb.com/ix/2319,No,,157
2187,"United States",Richmond,"North America","Ninja-IX Richmond",http://www.richmond-ix.net,Active,20170700,,37.54070,-77.43600,10,11743919,2957880,1856215,0.000000,No,2026-08-25,49,456,85,103,649,61,https://www.peeringdb.com/ix/1490,No,,157
2188,"United States",Sacramento,"North America","Ninja-IX Sacramento",http://www.sacramento-ix.net/,Active,20170700,,38.58543,-121.49255,7,619,194,9,0.000000,No,2026-08-25,73,635,94,114,726,90,https://www.peeringdb.com/ix/2032,No,,157
2189,"United States","Las Vegas","North America","Ninja-IX Las Vegas",http://www.vegas-ix.net/,Active,20161000,,35.99463,-115.11897,11,21342426,7539280,5974757,0.000000,No,2026-08-25,47,410,80,97,626,58,https://www.peeringdb.com/ix/1488,No,,157
2190,"United States",Chicago,"North America","Digital Realty Chicago Internet Exchange",https://ix.digitalrealty.com,Active,,,41.85000,-87.65000,11,0,0,0,0.000000,No,0000-00-00,78,649,80,97,626,96,https://ix.digitalrealty.com/,No,,157
2191,Russia,Chita,Europe,DV-IX,https://dv-ix.ru/,Active,,,52.05150,113.47120,5,0,0,0,0.000000,No,0000-00-00,25,649,34,301,783,240,https://dv-ix.ru/index.php/uchastniki,No,,337
2192,"New Zealand",Christchurch,Asia-Pacific,"New Zealand Internet Exchange Christchurch",https://ix.nz,Active,20200000,,-43.48000,172.55000,18,28000000,21000000,5000000,0.000000,No,0000-00-00,4,395,6,112,485,98,https://ix.nz/service/peering/,No,,190
2194,Bangladesh,Dhaka,Asia-Pacific,"aamra Internet Exchange",https://www.aamratechnologies.com/aamra-ix/,Active,20040000,,23.77000,90.38000,35,0,0,0,0.000000,No,0000-00-00,3,649,3,90,347,130,https://www.aamratechnologies.com/partners/,No,,190
2196,Netherlands,Dronten,Europe,"Speed Internet Exchange",https://speed-ix.net,Active,20170000,,52.53124,5.58506,288,1793641310,1369014586,973738534,49.994560,No,2026-08-25,7,98,6,23,40,28,https://speed-ix.net/members-and-partners/,No,,337
2197,Germany,Düsseldorf,Europe,"Local Internet Exchange Düsseldorf",https://locix.online/duesseldorf.html,Active,20190000,,51.28000,6.76000,214,206178628,130481310,51982600,50.000000,No,2026-08-25,8,254,5,34,68,88,https://locix.online/duesseldorf.html,No,,337
2200,Finland,Helsinki,Europe,"Equinix Internet Exchange Helsinki",https://ix.equinix.com/home/,Active,20170000,,60.17000,25.00000,18,4100137,4032592,3965047,0.000000,No,2026-08-25,5,514,5,208,485,192,https://ix.equinix.com/home/locations-and-traffic/,No,,337
2201,China,"Hong Kong",Asia-Pacific,"iAdvantage Internet Exchange",https://www.iadvantage.net/index.php/locations/mega-i,Active,0,,22.33000,114.18000,8,0,0,0,0.000000,No,0000-00-00,8,649,8,156,694,130,,No,,190
2202,"United States",Houston,"North America","Equinix Internet Exchange Houston",https://ix.equinix.com/home/,Active,20180000,,29.75000,-95.35000,1,0,0,0,0.000000,No,2026-08-25,78,649,131,154,881,96,https://ix.equinix.com/home/locations-and-traffic/,No,,157
2203,Russia,Irkutsk,Europe,BAIKAL-IX,https://baikal-ix.ru/index.php,Active,20200000,,52.28550,104.28900,8,0,0,0,0.000000,No,0000-00-00,25,649,22,168,393,240,https://www.peeringdb.com/ix/1669,No,,337
2204,Indonesia,Jakarta,Asia-Pacific,"Cyber 2 Internet Exchange",http://www.cyber2dc.com,Active,,,-6.17444,106.82944,36,0,0,0,0.000000,No,0000-00-00,21,649,20,89,345,130,,No,,190
2205,Germany,Karlsruhe,Europe,"Baden-Württemberg Internet Exchange",http://www.bw-ix.net/,Active,20160000,,49.00689,8.40365,6,0,0,0,0.000000,No,0000-00-00,21,649,30,296,756,240,,No,,337
2207,Nepal,Lalitpur,Asia-Pacific,"Nepal Internet Exchange - Jawalakhel",https://www.npix.net.np,Active,20020000,,27.66440,85.31879,43,57791712,30457944,6623534,50.000000,No,2026-08-25,2,348,2,82,314,85,https://www.npix.net.np/members,No,,190
2208,Ukraine,Lviv,Europe,"Lviv Internet Exchange",https://ix.lviv.ua/,Active,20180000,,49.85754,24.04498,8,0,0,0,0.000000,No,0000-00-00,10,649,11,282,694,240,,No,,337
2210,Australia,Melbourne,Asia-Pacific,"Edge Internet Exchange - Melbourne",https://www.edgeix.net/,Active,20220500,501254,-37.82000,144.97000,74,691641194,447153693,225922218,49.999840,Yes,2026-08-25,3,156,11,54,205,36,https://www.edgeix.net/who-is-peering/#participants-melbourne,No,MEL,190
2211,"United States",Miami,"North America","FL-IX - The Florida Internet Exchange / Community IX - Florida",https://www.communityix.org/index.php/about-fl-ix/,Active,20150000,1701827,25.83000,-80.29000,180,7679579682,5012209350,2215890122,50.000000,Yes,2026-08-25,1,18,11,13,91,1,https://my.fl-ix.net/customer/details,Yes,MIA,157
2213,Russia,"Nizhny Novgorod",Europe,"Nizhny Novgorod Internet Exchange",http://ix-nnov.ru/,Active,,,56.32690,44.00590,15,0,0,0,0.000000,No,0000-00-00,25,649,27,229,544,240,,No,,337
2214,Russia,Novokuznetsk,Europe,TN-IX.net,http://tn-ix.net,Active,,,53.75960,87.12160,3,0,0,0,0.000000,No,0000-00-00,25,649,35,319,839,240,http://tn-ix.net/members/,No,,337
2215,"United States",Oklahoma,"North America","Internet Exchange Oklahoma City",https://www.ix-okc.net/,Active,20190500,,35.22597,-103.20823,26,24213541,16179811,5956828,0.000000,No,2026-08-25,44,401,54,62,401,54,https://ixp.onenet.net/customer/details,No,,157
2216,Japan,Osaka,Asia-Pacific,"Equinix Internet Exchange Osaka",https://ix.equinix.com/home/,Active,0,,34.53000,135.50000,28,20725908,20019238,19312568,50.000000,Yes,2026-08-25,13,414,9,97,388,104,https://ix.equinix.com/home/locations-and-traffic/#traffic,No,ITM,190
2217,Australia,Perth,Asia-Pacific,"Edge Internet Exchange - Perth",https://www.edgeix.net/,Active,20191000,456812,-31.93000,115.95000,80,277346034,181150806,76836052,50.000000,Yes,2026-08-25,8,226,9,50,196,52,https://www.edgeix.net/who-is-peering/,No,,190
2218,Australia,Perth,Asia-Pacific,"Equinix Internet Exchange Perth",https://ix.equinix.com/home/,Active,20211200,499692,-31.93000,115.95000,29,4293667,4134963,3078077,0.000000,Yes,2026-08-25,19,513,17,95,380,115,https://ix.equinix.com/home/locations-and-traffic/,No,PER2,190
2220,Italy,Piacenza,Europe,"Piacenza Internet Exchange",https://www.pcix.it/,Active,20150000,,45.05260,9.69300,33,0,0,0,0.000000,No,0000-00-00,10,649,7,154,353,240,https://www.pcix.it/pcixers,No,,337
2221,France,Rennes,Europe,BreizhIX,https://www.ix.bzh,Active,20170000,,48.11730,-1.67780,24,517222,27018,8242,50.003700,No,2026-08-25,13,586,9,174,418,222,https://www.ix.bzh/?page_id=31,No,,337
2222,"United States","San Antonio","North America","San Antonio Internet Exchange",https://sat-ix.net,Active,20190000,,29.47335,-98.53556,4,0,0,0,0.000000,No,0000-00-00,78,649,116,137,808,96,,No,,157
2224,Russia,Simferopol,Europe,Media-IX,https://m-ix.net/,Active,20180000,,44.95210,34.10240,59,15000000,0,0,0.000000,No,0000-00-00,15,438,15,109,249,156,https://m-ix.net/,No,,337
2225,Australia,Sydney,Asia-Pacific,"Edge Internet Exchange - Sydney",https://www.edgeix.net/,Active,20191200,512804,-33.95000,151.17999,163,2042528700,1149262634,486298780,50.000000,Yes,2026-08-25,1,85,4,24,103,17,https://www.edgeix.net/who-is-peering/,Yes,SYD,190
2226,Uzbekistan,Tashkent,Asia-Pacific,ITI-IX,https://iti-ix.uz/,Active,,,41.26670,69.21670,5,0,0,0,0.000000,No,0000-00-00,3,649,3,174,783,130,https://iti-ix.uz/pages/members.html,No,,190
2227,Netherlands,"The Hague",Europe,"LayerSwitch Internet Exchange",https://lsix.net,Active,20170300,,52.07174,4.23983,102,749680732,558770809,429846958,50.032130,No,2026-08-25,9,150,9,71,155,48,https://lsix.net/connected-networks,No,,337
2230,Indonesia,Yogyakarta,Asia-Pacific,"Universitas Negeri Yogyakarta Internet Exchange Point",https://ix.uny.id/,Active,,,-7.79558,110.36949,38,0,0,0,0.000000,No,0000-00-00,21,649,18,84,332,130,https://ix.uny.id/about/members/,No,,190
2232,Guatemala,Guatemala,"Latin America",IXP-GT,https://ixp.gt/,Active,20191121,7915,14.58000,-90.52000,13,0,57000,0,0.000000,Yes,2023-02-25,2,649,2,77,578,127,https://ixp.gt/?page_id=1769,No,GUA,143
2233,"South Korea",Seoul,Asia-Pacific,"Korea Internet Exchange (SejongTelecom)",https://www.sejongtelecom.net/en/pages/service/data_network_nix,Active,20170400,,37.50000,126.93000,17,70000000,0,0,0.000000,No,0000-00-00,3,338,2,114,504,81,,No,,190
2234,Sweden,Umeå,Europe,"STHIX - Umeå",https://www.sthix.net,Active,20130000,,63.80000,20.28000,4,2375202,235897,13613,50.089230,No,2026-08-25,9,533,16,307,808,199,https://www.sthix.net/index.php/connected-networks-ume/,No,,337
2237,"United Kingdom",Bradford,Europe,"Bradford IX",https://bfd-ix.net/,Active,,,53.79380,-1.75640,30,0,0,0,0.000000,No,0000-00-00,11,649,6,161,373,240,https://bfd-ix.net/status/,No,,337
2238,Latvia,Riga,Europe,"PITER-IX Riga",https://www.piter-ix.ru/,Active,,,56.97000,24.05000,139,15200000,19900000,0,0.000000,No,2022-03-04,1,435,1,55,116,153,https://piter-ix.ru/participants,No,,337
2239,"United States",Columbus,"North America","North East Ohio Internet Exchange",http://neo-ix.com,Active,,2,40.00000,-83.02000,7,67800,0,0,0.000000,Yes,2022-02-28,71,612,94,114,726,88,http://ixpmanager.neo-ix.com/customer/details,Yes,CAK,157
2240,"United Kingdom",Douglas,Europe,ManxIX,http://www.manxix.im,Active,20200703,,55.55730,-3.84720,3,0,0,0,0.000000,No,0000-00-00,11,649,15,319,839,240,https://manxix.im/members-list.html,No,,337
2241,Germany,Frankfurt,Europe,"Staclar Internet Exchange",https://stacix.net/,Active,20200800,148203,50.12000,8.68000,9,0,0,0,0.000000,Yes,0000-00-00,21,649,28,274,671,240,https://stacix.net/peers/,Yes,FRA2,337
2242,Turkey,Istanbul,Europe,"TURKISH Internet eXchange",https://tr-ix.com,Active,20150000,,40.97000,28.82000,14,0,0,0,0.000000,No,0000-00-00,3,649,4,235,557,240,http://tr-ix.com/Uyelerimiz.html,No,,337
2243,"Costa Rica","San Jose","Latin America","IXP Infocom Costa Rica",https://www.infocom.cr/,Active,20190600,,9.93504,-84.08300,8,843000,570000,20000,0.000000,No,0000-00-00,2,576,2,107,694,116,https://www.infocom.cr/servicios-infocom/#punto_intercambio,No,,143
2244,Palestine,Ramallah,Europe,"State of Palestine Internet Exchange",https://www.ps-ix.ps,Active,20200301,917,31.90380,35.20340,20,2000000,0,0,0.000000,Yes,0000-00-00,1,537,1,198,463,203,https://ps-ix.ps/members/,No,ZDM,337
2245,Mexico,Merida,"Latin America","Internet Exchange Services Yucatan",https://ixsy.org.mx,Active,20210100,812,21.00829,-89.58268,9,18128829,9563088,1075260,0.000000,Yes,2026-08-24,2,424,5,100,671,87,https://portal.ixsy.org.mx/customer/details,No,MID,143
2246,Germany,Ruhr,Europe,RUHR-CIX,https://www.ruhr-cix.net/en/about,Active,20210216,1228,51.51621,6.58278,7,0,0,0,0.000000,Yes,0000-00-00,21,649,29,290,726,240,https://www.ruhr-cix.net/en/location/connected-networks,Yes,FRA,337
2249,Jordan,Aqaba,Europe,"Aqaba IX",http://aqabaix.com,Active,20200101,3098,29.53216,35.00640,18,40660000,20870000,17660000,0.000000,Yes,0000-00-00,1,371,1,208,485,131,https://www.aqabaix.com/en/location/connected-networks,No,AQJ,337
2252,"Burkina Faso",Bobo-Dioulasso,Africa,"Burkina Faso Internet Exchange Point (BFIX) Bobo",https://bfix.bf,Active,20210110,38,11.17609,-4.33765,22,162214,58592,9488,50.000000,Yes,2026-08-25,2,601,1,26,437,46,https://bfixmanager.bfix.bf/customer/details,No,BOY,67
2253,"United States",Albuquerque,"North America","Albuquerque IXP",https://abqix.net,Active,20210300,,35.08000,-106.65000,16,3471940,1441801,582826,49.995600,No,2026-08-25,58,523,68,83,517,72,https://ixpmanager.abqix.net/customer/details,No,,157
2255,Taiwan,Taipei,Asia-Pacific,"Student & Technology United Internet Exchanges",https://stuix.io,Active,20210115,834687,25.03000,121.52000,133,214877905,164323403,107290823,0.000000,Yes,2026-08-25,3,250,2,29,122,57,https://ixpm.stuix.io/customer/details,No,TPE2,190
2256,"United States","Chicago ","North America","DE-CIX Chicago ",https://www.de-cix.net/en/locations/united-states/chicago,Active,,567490,41.85000,-87.65000,84,757397588,752918091,748438594,0.000000,Yes,2026-08-25,20,149,26,31,184,22,https://www.de-cix.net/en/locations/united-states/chicago/connected-networks,No,,157
2257,Malaysia,"Kuala Lumpur",Asia-Pacific,"DE-CIX Kuala Lumpur",https://www.de-cix.net/en/locations/kuala-lumpur,Active,20210401,659770,3.13000,101.70000,46,214536162,211051934,207567706,0.000000,Yes,2026-08-25,2,251,2,78,296,58,https://www.peeringdb.com/ix/3473,No,KUL2,190
2258,Greece,Athens,Europe,"The South East Europe Cloud & Interconnection Exchange",https://www.seecix.net,Active,20200900,,37.90000,23.70000,14,0,0,0,0.000000,No,0000-00-00,7,649,5,235,557,240,https://www.seecix.net/en/location/connected-networks,No,,337
2260,Ukraine,Kremenchuk,Europe,kremen-IX,https://kremen-ix.net.ua/#statistika,Active,19970000,,49.11606,33.44468,8,5580000,2500000,526000,0.000000,No,0000-00-00,5,498,11,282,694,185,https://kremen-ix.net.ua/#uchasniki,No,,337
2262,"United States",Fremont,"North America","DACS-IX West",https://www.dacs-ix.com,Active,20210301,177,37.56283,-122.00044,6,0,0,0,0.000000,Yes,0000-00-00,78,649,100,120,756,96,https://www.dacs-ix.com/west,No,SFO2,157
2263,Spain,Barcelona,Europe,"DE-CIX Barcelona",https://www.de-cix.net/en/locations/spain/barcelona,Active,20210901,1007333,41.28000,2.07000,49,5174543,5156565,5138587,0.000000,Yes,2026-08-25,5,501,6,124,285,186,https://www.de-cix.net/en/locations/barcelona/connected-networks,No,,337
2264,"United States",Denver,"North America","Denver Internet Exchange",https://www.denverix.com,Active,20210325,,39.75000,-105.00000,4,3,3,3,0.000000,No,0000-00-00,77,648,116,137,808,95,https://www.denverix.com/members,No,,157
2266,Russia,Perm,Europe,"Perm traffic exchange point",https://perm-ix.ru/,Active,,,58.01872,56.21914,1,0,0,0,0.000000,No,0000-00-00,25,649,37,334,881,240,,No,,337
2267,Romania,Bucharest,Europe,"DreamServer InternetExchange",https://dreamserver.ro/,Active,20210000,,44.50000,26.13000,14,2120608,442142,24152,50.000000,No,2026-08-25,4,536,4,218,517,202,https://ix.dreamserver.ro/customer/details,No,,337
